4d3b0460f538b3c4adec6fc7c690bd0d	gi|2413015895|gb|CP104059.1|	93.562	100	6.11e-91	233	195108	Fusarium falciforme	ascomycete fungi	Fusarium falciforme
06b562565340be450b0080cbe8ac020f	gi|659103828|gb|KJ569712.1|	93.281	100	1.11e-98	253	313997	Cochliopodium minus	eukaryotes	Cochliopodium minus
06b562565340be450b0080cbe8ac020f	gi|659103824|gb|KJ569711.1|	93.281	100	1.11e-98	253	313997	Cochliopodium minus	eukaryotes	Cochliopodium minus
06b562565340be450b0080cbe8ac020f	gi|659103820|gb|KJ569710.1|	93.281	100	1.11e-98	253	313997	Cochliopodium minus	eukaryotes	Cochliopodium minus
06b562565340be450b0080cbe8ac020f	gi|513132967|gb|KC747720.1|	92.885	100	1.44e-97	253	1347159	Cochliopodium sp. ATCC 30936	eukaryotes	Cochliopodium sp. ATCC 30936
06b562565340be450b0080cbe8ac020f	gi|513132965|gb|KC747719.1|	92.885	100	1.44e-97	253	1347159	Cochliopodium sp. ATCC 30936	eukaryotes	Cochliopodium sp. ATCC 30936
06b562565340be450b0080cbe8ac020f	gi|667063441|gb|KJ781448.1|	92.885	100	5.16e-97	253	1496607	Cochliopodium megatetrastylus	eukaryotes	Cochliopodium megatetrastylus
370163f675267485e79f463df175c455	gi|667063463|gb|KJ781459.1|	93.676	100	2.39e-100	253	313558	Cochliopodium spiniferum	eukaryotes	Cochliopodium spiniferum
370163f675267485e79f463df175c455	gi|667063459|gb|KJ781457.1|	93.676	100	2.39e-100	253	313558	Cochliopodium spiniferum	eukaryotes	Cochliopodium spiniferum
370163f675267485e79f463df175c455	gi|667063457|gb|KJ781456.1|	93.676	100	2.39e-100	253	313558	Cochliopodium spiniferum	eukaryotes	Cochliopodium spiniferum
370163f675267485e79f463df175c455	gi|667063455|gb|KJ781455.1|	93.676	100	2.39e-100	253	313558	Cochliopodium spiniferum	eukaryotes	Cochliopodium spiniferum
370163f675267485e79f463df175c455	gi|667063443|gb|KJ781449.1|	93.676	100	2.39e-100	253	1496607	Cochliopodium megatetrastylus	eukaryotes	Cochliopodium megatetrastylus
370163f675267485e79f463df175c455	gi|667063435|gb|KJ781445.1|	93.676	100	2.39e-100	253	1496607	Cochliopodium megatetrastylus	eukaryotes	Cochliopodium megatetrastylus
370163f675267485e79f463df175c455	gi|659103831|gb|KJ569719.1|	93.676	100	2.39e-100	253	313997	Cochliopodium minus	eukaryotes	Cochliopodium minus
370163f675267485e79f463df175c455	gi|659103828|gb|KJ569712.1|	93.676	100	2.39e-100	253	313997	Cochliopodium minus	eukaryotes	Cochliopodium minus
370163f675267485e79f463df175c455	gi|659103824|gb|KJ569711.1|	93.676	100	2.39e-100	253	313997	Cochliopodium minus	eukaryotes	Cochliopodium minus
370163f675267485e79f463df175c455	gi|659103820|gb|KJ569710.1|	93.676	100	2.39e-100	253	313997	Cochliopodium minus	eukaryotes	Cochliopodium minus
235ef29599a6f6e2c2a730cc8601fd1d	gi|1476021846|gb|AC278121.1|	93.254	99	3.99e-98	252	574566	Coccomyxa subellipsoidea C-169	green algae	Coccomyxa subellipsoidea C-169
235ef29599a6f6e2c2a730cc8601fd1d	gi|1870286304|gb|AC279733.1|	93.254	99	3.99e-98	252	574566	Coccomyxa subellipsoidea C-169	green algae	Coccomyxa subellipsoidea C-169
235ef29599a6f6e2c2a730cc8601fd1d	gi|327195223|ref|NC_015316.1|	93.254	99	3.99e-98	252	574566	Coccomyxa subellipsoidea C-169	green algae	Coccomyxa subellipsoidea C-169
dfabf2cbb994b452a366e04f24f5a306	gi|2106301899|dbj|AP025007.1|	93.254	99	3.99e-98	252	2315456	Coccomyxa sp. Obi	green algae	Coccomyxa sp. Obi
dfabf2cbb994b452a366e04f24f5a306	gi|2878821333|gb|PQ563289.1|	92.857	99	1.86e-96	252	2911190	Coccomyxa sp. (in: green algae)	green algae	Coccomyxa sp. (in: green algae)
a421a1ac9d78f3acafee52d2c4241fa2	gi|2629889131|gb|CP120465.1|	90.514	100	5.24e-87	253	1470871	Picochlorum sp. SENEW3	green algae	Picochlorum sp. SENEW3
e47fde586bcc77443d3eaed22344b07c	gi|1418586581|ref|NC_037986.1|	91.700	100	5.20e-92	253	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e47fde586bcc77443d3eaed22344b07c	gi|257798976|gb|GQ844252.1|	91.700	100	5.20e-92	253	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e47fde586bcc77443d3eaed22344b07c	gi|6331127|dbj|AB020222.1|	91.700	100	5.20e-92	253	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e47fde586bcc77443d3eaed22344b07c	gi|1704727515|gb|MH819228.1|	92.405	94	4.05e-88	237	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e47fde586bcc77443d3eaed22344b07c	gi|1847694119|ref|NC_048526.1|	90.514	100	5.24e-87	253	3133	Codium fragile	green algae	Codium fragile
e47fde586bcc77443d3eaed22344b07c	gi|1704727501|gb|MH819221.1|	92.017	94	5.24e-87	238	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e47fde586bcc77443d3eaed22344b07c	gi|1704727499|gb|MH819220.1|	92.017	94	5.24e-87	238	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e47fde586bcc77443d3eaed22344b07c	gi|1704727519|gb|MH819230.1|	91.983	94	1.88e-86	237	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e47fde586bcc77443d3eaed22344b07c	gi|1704727529|gb|MH819235.1|	91.597	94	2.44e-85	238	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e47fde586bcc77443d3eaed22344b07c	gi|257798977|gb|GQ844253.1|	90.119	100	2.44e-85	253	2853	Cylindrotheca fusiformis	diatoms	Cylindrotheca fusiformis
e0f0e5edcac198cdceab91bb5903c3bc	gi|1418586581|ref|NC_037986.1|	92.095	100	1.12e-93	253	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e0f0e5edcac198cdceab91bb5903c3bc	gi|257798976|gb|GQ844252.1|	92.095	100	1.12e-93	253	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e0f0e5edcac198cdceab91bb5903c3bc	gi|6331127|dbj|AB020222.1|	92.095	100	1.12e-93	253	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e0f0e5edcac198cdceab91bb5903c3bc	gi|1704727515|gb|MH819228.1|	92.827	94	8.70e-90	237	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e0f0e5edcac198cdceab91bb5903c3bc	gi|1847694119|ref|NC_048526.1|	90.909	100	1.13e-88	253	3133	Codium fragile	green algae	Codium fragile
e0f0e5edcac198cdceab91bb5903c3bc	gi|1704727501|gb|MH819221.1|	92.437	94	1.13e-88	238	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e0f0e5edcac198cdceab91bb5903c3bc	gi|1704727499|gb|MH819220.1|	92.437	94	1.13e-88	238	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e0f0e5edcac198cdceab91bb5903c3bc	gi|1704727519|gb|MH819230.1|	92.405	94	4.05e-88	237	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e0f0e5edcac198cdceab91bb5903c3bc	gi|1704727529|gb|MH819235.1|	92.017	94	5.24e-87	238	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
e0f0e5edcac198cdceab91bb5903c3bc	gi|257798977|gb|GQ844253.1|	90.514	100	5.24e-87	253	2853	Cylindrotheca fusiformis	diatoms	Cylindrotheca fusiformis
0039ba057b7e4ab8b64c6cf56413321b	gi|2106301899|dbj|AP025007.1|	96.443	100	5.05e-112	253	2315456	Coccomyxa sp. Obi	green algae	Coccomyxa sp. Obi
0039ba057b7e4ab8b64c6cf56413321b	gi|2878821333|gb|PQ563289.1|	96.047	100	2.35e-110	253	2911190	Coccomyxa sp. (in: green algae)	green algae	Coccomyxa sp. (in: green algae)
0039ba057b7e4ab8b64c6cf56413321b	gi|1476021846|gb|AC278121.1|	90.119	100	2.44e-85	253	574566	Coccomyxa subellipsoidea C-169	green algae	Coccomyxa subellipsoidea C-169
0039ba057b7e4ab8b64c6cf56413321b	gi|1870286304|gb|AC279733.1|	90.119	100	2.44e-85	253	574566	Coccomyxa subellipsoidea C-169	green algae	Coccomyxa subellipsoidea C-169
0039ba057b7e4ab8b64c6cf56413321b	gi|327195223|ref|NC_015316.1|	90.119	100	2.44e-85	253	574566	Coccomyxa subellipsoidea C-169	green algae	Coccomyxa subellipsoidea C-169
0a25b1e13f0d2ea980c2ade6af9da24c	gi|2106301899|dbj|AP025007.1|	93.281	100	1.11e-98	253	2315456	Coccomyxa sp. Obi	green algae	Coccomyxa sp. Obi
0a25b1e13f0d2ea980c2ade6af9da24c	gi|2878821333|gb|PQ563289.1|	92.885	100	5.16e-97	253	2911190	Coccomyxa sp. (in: green algae)	green algae	Coccomyxa sp. (in: green algae)
d18d60505dae081effd1299f9ecc7512	gi|2629889131|gb|CP120465.1|	91.304	100	2.42e-90	253	1470871	Picochlorum sp. SENEW3	green algae	Picochlorum sp. SENEW3
b6f22b6f880f81979bc9434268b67241	gi|2629889131|gb|CP120465.1|	91.304	100	2.42e-90	253	1470871	Picochlorum sp. SENEW3	green algae	Picochlorum sp. SENEW3
c77ecee31993e6e85f6b562e10f0dd46	gi|2106301899|dbj|AP025007.1|	93.281	100	1.11e-98	253	2315456	Coccomyxa sp. Obi	green algae	Coccomyxa sp. Obi
c77ecee31993e6e85f6b562e10f0dd46	gi|2878821333|gb|PQ563289.1|	92.885	100	5.16e-97	253	2911190	Coccomyxa sp. (in: green algae)	green algae	Coccomyxa sp. (in: green algae)
c0d8a1ac81c9775e3dc667f61543f023	gi|1772913137|gb|MK803436.1|	93.173	98	1.85e-96	249	2664504	Michthyops parvus	crustaceans	Michthyops parvus
4e020d95bb7dcdf0512b00a46c72702c	gi|1772913137|gb|MK803436.1|	92.771	98	2.40e-95	249	2664504	Michthyops parvus	crustaceans	Michthyops parvus
682cf4d37cd471b5d8e1b3798e40708a	gi|1772913137|gb|MK803436.1|	93.173	98	5.16e-97	249	2664504	Michthyops parvus	crustaceans	Michthyops parvus
2c6e2421db444ae5aa6a3ede7f97a674	gi|1772913137|gb|MK803436.1|	93.574	98	1.11e-98	249	2664504	Michthyops parvus	crustaceans	Michthyops parvus
b8c425ddb72025beb6f2fcd82ee353df	gi|1772913137|gb|MK803436.1|	92.369	98	1.12e-93	249	2664504	Michthyops parvus	crustaceans	Michthyops parvus
1ca008f0d27760171c029fcbcb05d89a	gi|1772913137|gb|MK803436.1|	92.369	98	1.12e-93	249	2664504	Michthyops parvus	crustaceans	Michthyops parvus
cfe4edb665e31c32098a35b82b732181	gi|1772913137|gb|MK803436.1|	92.857	99	5.16e-97	252	2664504	Michthyops parvus	crustaceans	Michthyops parvus
77567476632844dcec19f206d6a76fb8	gi|2743737621|emb|OZ076287.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737599|emb|OZ076265.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737577|emb|OZ076243.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737555|emb|OZ076221.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737535|emb|OZ076201.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737513|emb|OZ076179.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737493|emb|OZ076159.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737449|emb|OZ076115.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737449|emb|OZ076115.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|571069183|ref|NC_023273.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|571069183|ref|NC_023273.1|	91.406	100	2.42e-90	256	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
77567476632844dcec19f206d6a76fb8	gi|2743737428|emb|OZ076094.1|	91.051	100	1.13e-88	257	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
4993924445ed25e82dec26e0f60113da	gi|1786903377|gb|MN856861.1|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|2732874883|gb|OR886624.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|2732874881|gb|OR886623.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|2732874879|gb|OR886622.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|2732874877|gb|OR886621.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|145617007|gb|EF525291.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|145617005|gb|EF525290.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|767808091|gb|KP254726.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|1786903357|gb|MN856857.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4993924445ed25e82dec26e0f60113da	gi|1786903352|gb|MN856856.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|1786903377|gb|MN856861.1|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|2732874883|gb|OR886624.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|2732874881|gb|OR886623.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|2732874879|gb|OR886622.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|2732874877|gb|OR886621.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|145617007|gb|EF525291.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|145617005|gb|EF525290.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|767808091|gb|KP254726.1|	92.885	100	5.16e-97	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|1786903357|gb|MN856857.1|	92.885	100	5.16e-97	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
4b846398e1f32574215ef949dc3bc50a	gi|1786903352|gb|MN856856.1|	92.885	100	5.16e-97	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|1786903377|gb|MN856861.1|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|2732874883|gb|OR886624.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|2732874881|gb|OR886623.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|2732874879|gb|OR886622.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|2732874877|gb|OR886621.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|145617007|gb|EF525291.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|145617005|gb|EF525290.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|767808091|gb|KP254726.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|1786903357|gb|MN856857.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
f367718bd985e361a5acda4edb71598d	gi|1786903352|gb|MN856856.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|1786903377|gb|MN856861.1|	100.000	100	4.95e-127	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|2732874883|gb|OR886624.2|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|2732874881|gb|OR886623.2|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|2732874879|gb|OR886622.2|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|2732874877|gb|OR886621.2|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|145617007|gb|EF525291.1|	95.652	100	8.40e-115	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|145617005|gb|EF525290.1|	95.652	100	8.40e-115	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|767808091|gb|KP254726.1|	92.885	100	5.16e-97	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|1786903357|gb|MN856857.1|	92.885	100	5.16e-97	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
2f7dbb4ef79555a9927ef2ebc0e9ca74	gi|1786903352|gb|MN856856.1|	92.885	100	5.16e-97	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|1786903377|gb|MN856861.1|	100.000	100	9.50e-150	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|2732874883|gb|OR886624.2|	99.660	100	4.42e-148	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|2732874879|gb|OR886622.2|	99.660	100	4.42e-148	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|2732874881|gb|OR886623.2|	99.320	100	2.06e-146	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|2732874877|gb|OR886621.2|	99.320	100	2.06e-146	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|145617007|gb|EF525291.1|	95.238	100	4.52e-133	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|145617005|gb|EF525290.1|	95.238	100	4.52e-133	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|1686851504|gb|MK189206.1|	92.517	100	4.65e-113	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|1786903357|gb|MN856857.1|	92.517	100	4.65e-113	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
a05128689049fdd8e13aa11953c8eb15	gi|1786903352|gb|MN856856.1|	92.517	100	4.65e-113	294	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|1786903377|gb|MN856861.1|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|2732874883|gb|OR886624.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|2732874881|gb|OR886623.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|2732874879|gb|OR886622.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|2732874877|gb|OR886621.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|145617007|gb|EF525291.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|145617005|gb|EF525290.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|767808091|gb|KP254726.1|	93.281	100	1.11e-98	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|1786903357|gb|MN856857.1|	93.281	100	1.11e-98	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0e0f8da2bbe0c8c8ea4c4ce5bd9585d2	gi|1786903352|gb|MN856856.1|	93.281	100	1.11e-98	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|1786903377|gb|MN856861.1|	99.605	100	2.30e-125	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|2732874883|gb|OR886624.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|2732874881|gb|OR886623.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|2732874879|gb|OR886622.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|2732874877|gb|OR886621.2|	99.209	100	1.07e-123	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|145617007|gb|EF525291.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|145617005|gb|EF525290.1|	95.257	100	3.91e-113	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|767808091|gb|KP254726.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|1786903357|gb|MN856857.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
bbefdce2719c5edc21620fcbe3355a33	gi|1786903352|gb|MN856856.1|	92.490	100	2.40e-95	253	438488	Polydora cornuta	segmented worms	Polydora cornuta
0555f165f710e6cdefda3108d2c215b6	gi|2743737621|emb|OZ076287.1|	98.419	100	2.32e-120	253	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
0555f165f710e6cdefda3108d2c215b6	gi|2743737599|emb|OZ076265.1|	98.419	100	2.32e-120	253	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
0555f165f710e6cdefda3108d2c215b6	gi|2743737577|emb|OZ076243.1|	98.419	100	2.32e-120	253	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
0555f165f710e6cdefda3108d2c215b6	gi|2743737535|emb|OZ076201.1|	98.419	100	2.32e-120	253	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
0555f165f710e6cdefda3108d2c215b6	gi|2743737513|emb|OZ076179.1|	98.419	100	2.32e-120	253	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
0555f165f710e6cdefda3108d2c215b6	gi|2743737493|emb|OZ076159.1|	98.419	100	2.32e-120	253	41875	Bathycoccus prasinos	green algae	Bathycoccus prasinos
